surveyid,form_language,answer_time_90,answer_time_median,survey_name,form_test,survey_duration,userid,seed,survey_end_time,form_lang,creative,form_wave,shortcode,answer_time_min,version,survey_start_time,survey_created,answer_time_75,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,count_to_ten,cry_separated,decrease_stress,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo,seed_2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,26.3,13.277,UNICEF Bebbo Serbia,,1061.634,6129080020502206,1942364275,2023-05-15 11:10:33.044000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.1,3,2023-05-15 10:52:51.410000+00:00,2023-04-10 17:01:03.082+00:00,16.216250000000002,,,No,"Yes, 1",0 to 6 months,Stefan,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child does not play side by side with other children,,Not confident,Confident,Yes,,True,Yes,Yes,,Secondary,Wrong,OK,,Four,,,,Yes,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Agree,Strongly disagree,Wrong,True,,,1,,31,Woman,Most of the times,Most of the times,Yes,No,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Disagree,Mother,Wrong,True,,True,Disagree,Strongly disagree,Wrong,,,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,14.378,8.16,UNICEF Bebbo Serbia,,432.979,6131106647007439,1083824651,2023-07-01 16:45:51.023000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.765,5,2023-07-01 16:38:38.044000+00:00,2023-06-01 17:32:18.599+00:00,9.677,True,,,,2 to 4 years,Mia,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,True,,Yes,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Disagree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,21.5762,9.053,UNICEF Bebbo Serbia,,2432441.537,6131106647007439,1083824651,2023-07-01 16:38:27.426000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.694,4,2023-06-03 12:57:45.889000+00:00,2023-05-25 17:11:05.958+00:00,11.225,,,No,"Yes, 1",12 to 24 months,"Mia, Niko, Lika",,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Confident,Confident,Yes,,True,Yes,Yes,,University,True,OK,,One,Start,,,Yes,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Capital,Strongly disagree,Strongly disagree,True,True,,,3,,35,Man,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Father,Wrong,Wrong,,True,Strongly agree,Strongly disagree,Wrong,,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,20.286,9.245,UNICEF Bebbo Serbia,,853.745,6135339826586139,3526906525,2023-05-04 18:24:04.551000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,6.85,3,2023-05-04 18:09:50.806000+00:00,2023-04-10 17:01:03.082+00:00,12.0055,True,,,"Yes, 1",2 to 4 years,Stefan,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot count to ten,Confident,Not confident,Yes,Wrong,,No,Yes,,Secondary,,OK,,,,,,No,OK,OK,,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Capital,Agree,Strongly disagree,,,Wrong,True,2,,25,Man,Most of the times,Most of the times,No,No,No,No,No,No,,Rarely,Agree,Disagree,Father,,,True,,Disagree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,16.920400000000004,10.03,UNICEF Bebbo Serbia,,454.565,6135339826586139,3526906525,2023-06-04 13:59:26.711000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.385,5,2023-06-04 13:51:52.146000+00:00,2023-06-01 17:32:18.599+00:00,12.591,True,,,,4 to 6 years,Stefan,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Not confident,Not confident,,True,,No,,,,,OK,,,,,,No,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Agree,Agree,,,Wrong,True,,,,,Almost always,Most of the times,Yes,Yes,Yes,Yes,No,Yes,,Almost never,Agree,Strongly agree,Father,,,True,,Strongly agree,Disagree,,True,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,20.8765,9.733,UNICEF Bebbo Serbia,,679.816,6135701316506418,3952471933,2023-04-18 23:15:44.954000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.261,3,2023-04-18 23:04:25.138000+00:00,2023-04-10 17:01:03.082+00:00,11.6985,,,No,"Yes, 1",12 to 24 months,Kalina,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Confident,Confident,Yes,,True,No,Yes,,University,True,OK,,Five,,,,No,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Capital,Strongly disagree,Agree,Wrong,True,,,2,,40,Woman,Most of the times,Most of the times,Yes,No,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Other,Wrong,True,,Wrong,Strongly agree,Disagree,True,,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,18.77240000000001,10.414,UNICEF Bebbo Serbia,,584.448,6135701316506418,3952471933,2023-06-22 22:24:02.652000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,7.222,5,2023-06-22 22:14:18.204000+00:00,2023-06-01 17:32:18.599+00:00,13.26025,,,No,,12 to 24 months,Kalina,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Not confident,Confident,,,True,No,,,,True,OK,,Five,,,,Yes,,,,,Strongly agree,True,True,,True,True,True,Not sure,,Strongly disagree,,Strongly disagree,Strongly disagree,Wrong,True,,,,,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly agree,Other,Wrong,True,,Wrong,Agree,Agree,Wrong,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,23.328,9.719,UNICEF Bebbo Serbia,,719.588,6138987356215365,3388363769,2023-05-03 11:29:14.077000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,2.739,3,2023-05-03 11:17:14.489000+00:00,2023-04-10 17:01:03.082+00:00,13.85325,,,No,"Yes, more than 1",12 to 24 months,Jovan,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,Yes,,University,True,OK,,Two,,,,No,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Capital,Strongly disagree,Strongly disagree,True,Wrong,,,3,,27,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,22.417,8.987,UNICEF Bebbo Serbia,,507.322,6138987356215365,3388363769,2023-06-01 18:42:06.151000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.473,5,2023-06-01 18:33:38.829000+00:00,2023-06-01 17:32:18.599+00:00,11.437,Wrong,,,,4 to 6 years,Nikolina,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Strongly disagree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,17.6859,9.491499999999998,UNICEF Bebbo Serbia,,2420215.082,6139357009452816,198599706,2023-06-26 22:11:11.246000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,5.825,4,2023-05-29 21:54:16.164000+00:00,2023-05-25 17:11:05.958+00:00,11.48625,Wrong,,,"Yes, 1",4 to 6 years,Nina,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Not confident,Very confident,Yes,Wrong,,Yes,,Yes,University,,OK,,,Start,,,Yes,OK,,OK,OK,Strongly disagree,True,True,Wrong,True,True,,,Serbian,Disagree,Smaller cities,Strongly disagree,Agree,,,Wrong,True,1,,23,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Strongly disagree,Mother,,,Wrong,,Strongly disagree,Disagree,,True,,,,OK,Disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,36.46820000000002,8.948,UNICEF Bebbo Serbia,,878.446,6139357009452816,198599706,2023-06-26 22:25:58.142000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.532,5,2023-06-26 22:11:19.696000+00:00,2023-06-01 17:32:18.599+00:00,22.906,True,Yes,,,4 to 6 years,Nina,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Not confident,,Wrong,,No,,,,,OK,Yes,,,3-4 weeks,2-3 times a week,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Agree,,,Wrong,True,,,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly disagree,Mother,,,Wrong,,Strongly disagree,Strongly disagree,,True,,,,OK,Disagree,Yes,Yes,Yes,Yes,Yes,1
6686aa39-da7e-4731-87af-15acd0161ed9,,18.6682,9.346,UNICEF Bebbo Serbia,,630.856,6141048099322032,695317324,2023-06-01 08:28:53.804000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,4.918,4,2023-06-01 08:18:22.948000+00:00,2023-05-30 13:44:27.621+00:00,13.318,,Yes,No,,12 to 24 months,marko,2,If the 12-months-old show signs of being upset when separated from parents,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,Yes,,,,True,OK,Yes,One,,3-4 weeks,Several times a day,Yes,,,,,Disagree,True,True,,True,True,True,True,,Disagree,,Disagree,Agree,Wrong,True,,,,razvoj deteta,,,Almost always,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Strongly agree,Disagree,Father,True,Wrong,,True,Disagree,Disagree,Wrong,,,,,OK,Disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,23.7874,11.335,UNICEF Bebbo Serbia,,7821.452,6141048099322032,695317324,2023-04-22 01:20:43.628000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.212,3,2023-04-21 23:10:22.176000+00:00,2023-04-10 17:01:03.082+00:00,16.688,,,Yes,"Yes, more than 1",12 to 24 months,marko,,If the 12-months-old show signs of being upset when separated from parents,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,Yes,,True,Yes,,Yes,University,True,OK,,One,,,,Yes,OK,,OK,OK,Disagree,True,True,,True,True,True,True,Serbian,Disagree,Capital,Disagree,Disagree,Wrong,True,,,2,,30,Man,Most of the times,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Strongly agree,Disagree,Father,True,Wrong,,True,Disagree,Disagree,True,,/,,,OK,Disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,15.623,8.904,UNICEF Bebbo Serbia,,628.035,6142455365791884,284930560,2023-06-08 15:44:00.402000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,5.848,5,2023-06-08 15:33:32.367000+00:00,2023-06-01 17:32:18.599+00:00,11.5385,,Yes,Yes,,12 to 24 months,Andrija,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,,,True,No,,,,True,OK,Yes,Three,,5-6 weeks,Once a day,Yes,,,,,Disagree,True,True,,True,True,True,True,,Strongly agree,,Agree,Agree,Wrong,True,,,,Dnevni clanci,,,Most of the times,Most of the times,No,Yes,Yes,No,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Agree,True,,,,,OK,Agree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,310.9705,18.4655,UNICEF Bebbo Serbia,,3997.473,6142455365791884,284930560,2023-05-10 22:00:05.126000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,8.096,3,2023-05-10 20:53:27.653000+00:00,2023-04-10 17:01:03.082+00:00,26.66575,,,Yes,"Yes, 1",12 to 24 months,Andrija,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,Yes,,True,No,,No,Secondary,True,OK,,Three,,,,No,OK,,OK,OK,Disagree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Agree,Agree,Wrong,True,,,1,,30,Woman,Most of the times,Most of the times,No,Yes,Yes,No,Yes,Yes,,Rarely,Do not agree,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Agree,True,,,,,OK,Agree,,,,,,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,20.7805,11.6505,UNICEF Bebbo Serbia,,1027.776,6142825302460296,286715227,2023-05-06 19:05:57.666000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.143,3,2023-05-06 18:48:49.890000+00:00,2023-04-10 17:01:03.082+00:00,14.85125,,,No,"Yes, 1",6 to 12 months,Mladen i Tea,,If the 12-months-old show signs of being upset when separated from parents,If the 3-year-old child is becoming more independent,,Very confident,Very confident,Yes,,True,Yes,Yes,,Basic,True,OK,,Not applicable (child is less than 6 months old),,,,Yes,OK,OK,,OK,Disagree,True,True,,True,True,True,True,Serbian,Strongly disagree,Village,Strongly disagree,Strongly disagree,True,True,,,2,,31,Woman,Rarely,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Strongly agree,Disagree,Mother,True,True,,True,Disagree,Strongly disagree,True,,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,28.589800000000004,16.068,UNICEF Bebbo Serbia,,749.878,6142825302460296,286715227,2023-06-04 13:50:26.622000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,7.726,5,2023-06-04 13:37:56.744000+00:00,2023-06-01 17:32:18.599+00:00,21.2505,,,Yes,,6 to 12 months,Tea,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,,Not applicable (child is less than 6 months old),,,,No,,,,,Disagree,True,True,,True,True,True,True,,Strongly agree,,Agree,Strongly disagree,Wrong,True,,,,,,,Almost never,,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly agree,Mother,True,True,,True,Strongly agree,Agree,True,,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,24.55,10.46,UNICEF Bebbo Serbia,,452168.072,6142966439089993,3320111710,2023-06-18 18:31:34.516000+00:00,serbian,Ad1_Serbia,1.0,bebborsendeng,5.403,5,2023-06-13 12:55:26.444000+00:00,2023-06-01 17:32:18.599+00:00,14.3735,True,Yes,,,2 to 4 years,Lara,1,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot recognize all alphabet letters and does not have reading skills,Very confident,Confident,,True,,Yes,,,,,OK,Yes,,,3-4 weeks,Once a week,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Strongly disagree,Agree,,,Wrong,True,,Ne,,,Almost always,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,,Almost never,Do not agree at all,Disagree,Mother,,,True,,Disagree,Agree,,True,Kako mogu novac da uzmem,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,28.502,11.015,UNICEF Bebbo Serbia,,860.636,6142966439089993,3320111710,2023-05-15 07:04:53.700000+00:00,,Ad1_Serbia,0.0,bebborsbaseserb,7.325,3,2023-05-15 06:50:33.064000+00:00,2023-04-10 17:01:03.082+00:00,16.3455,True,,,"Yes, 1",2 to 4 years,Lara,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Not confident,Confident,Yes,True,,No,,Yes,Secondary,,OK,,,,,,Yes,OK,,OK,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Village,Strongly disagree,Agree,,,Wrong,True,1,,28,Woman,Almost always,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,,Almost never,Do not agree,Disagree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Agree,,,,,,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,19.2835,10.402,UNICEF Bebbo Serbia,,893.94,6143701409000575,975919992,2023-05-17 21:51:36.979000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.84,3,2023-05-17 21:36:43.039000+00:00,2023-04-10 17:01:03.082+00:00,12.017,,,No,"Yes, more than 1",12 to 24 months,Dusan,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,No,,Yes,University,Wrong,OK,,Five,,,,No,OK,,OK,OK,Disagree,True,True,,True,True,True,True,Serbian,Strongly agree,Capital,Agree,Strongly disagree,Wrong,True,,,2,,24,Prefer not to answer,Rarely,Most of the times,Yes,No,Yes,Yes,No,Yes,,Rarely,Do not agree,Strongly agree,Mother,Wrong,True,,Wrong,Disagree,Disagree,True,,,,,OK,Disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,15.7995,8.798,UNICEF Bebbo Serbia,,535.67,6143701409000575,975919992,2023-06-15 14:13:57.207000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.886,5,2023-06-15 14:05:01.537000+00:00,2023-06-01 17:32:18.599+00:00,12.8705,Wrong,Not sure,,,2 to 4 years,Dušan,2,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Not confident,Not confident,,True,,No,,,,,OK,Not sure,,,6+ weeks,Less than once a month,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Agree,Strongly disagree,,,Wrong,True,,Ne,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Disagree,Mother,,,True,,Disagree,Agree,,True,,,,OK,Disagree,Yes,Yes,Not sure,Yes,Yes,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,11.7875,7.318,UNICEF Bebbo Serbia,,427.666,6144214715660144,3230389990,2023-06-09 13:56:26.242000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.497,5,2023-06-09 13:49:18.576000+00:00,2023-06-01 17:32:18.599+00:00,9.76025,Wrong,Yes,,,4 to 6 years,Aleksa,2,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,,True,,No,,,,,OK,Yes,,,6+ weeks,Once or twice a month,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Strongly disagree,Strongly disagree,,,Wrong,True,,Ne,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Father,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,23.308,9.332,UNICEF Bebbo Serbia,,593.349,6144214715660144,3230389990,2023-05-12 09:30:44.671000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.82,3,2023-05-12 09:20:51.322000+00:00,2023-04-10 17:01:03.082+00:00,12.052,True,,,"Yes, more than 1",4 to 6 years,Aleksa,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,Yes,True,,No,,Yes,Secondary,,OK,,,,,,Yes,OK,,OK,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly agree,Capital,Strongly disagree,Strongly disagree,,,Wrong,True,2,,30,Man,Most of the times,Most of the times,Yes,No,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Father,,,True,,Strongly agree,Agree,,True,,,,OK,Strongly disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,26.094000000000023,9.769,UNICEF Bebbo Serbia,,6979.727,6144374488987766,2910992853,2023-06-04 16:34:08.305000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,6.177,5,2023-06-04 14:37:48.578000+00:00,2023-06-01 17:32:18.599+00:00,14.2105,,,Yes,,6 to 12 months,Mihailo,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot draw an accurate image of human body,,Very confident,Very confident,,,True,Yes,,,,True,,,Not applicable (child is less than 6 months old),,,,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly disagree,,Strongly disagree,Strongly disagree,True,True,,,,,,,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Mother,True,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,21.0556,10.12,UNICEF Bebbo Serbia,,20522.386,6144374488987766,2910992853,2023-05-05 19:20:41.028000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.432,3,2023-05-05 13:38:38.642000+00:00,2023-04-10 17:01:03.082+00:00,14.7735,,,No,"Yes, 1",6 to 12 months,Mihailo,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,Yes,Yes,,University,True,OK,,Not applicable (child is less than 6 months old),,,,Yes,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Strongly disagree,Strongly disagree,Wrong,True,,,1,,28,Woman,Almost never,,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,True,Wrong,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Agree,,,,,,2
5e1d0a1e-e5d3-40bb-862e-263fd46b5187,serbian,44.70289999999999,10.7165,UNICEF Bebbo Serbia,,2423460.365,6145772625478274,1627445793,2023-06-26 13:05:25.172000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,5.277,4,2023-05-29 11:54:24.807000+00:00,2023-05-25 17:11:05.958+00:00,14.12825,Wrong,,,"Yes, 1",2 to 4 years,Mihajlo,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Not confident,Confident,Yes,True,,No,Yes,,University,,OK,,,Start,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Other,Strongly agree,Smaller cities,Agree,Strongly disagree,,,Wrong,True,2,,35,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,No,Yes,,Rarely,Do not agree,Disagree,Mother,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,27.4714,10.318,UNICEF Bebbo Serbia,,2490.377,6145772625478274,1627445793,2023-06-26 13:47:18.346000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.457,5,2023-06-26 13:05:47.969000+00:00,2023-06-01 17:32:18.599+00:00,18.1395,Wrong,,,,2 to 4 years,Mihajlo,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,,Wrong,,Yes,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly disagree,,Disagree,Strongly disagree,,,Wrong,True,,,,,Most of the times,Most of the times,No,No,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Disagree,Mother,,,True,,Strongly agree,Agree,,True,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,28.895,13.17,UNICEF Bebbo Serbia,,818.062,6146240872088484,1388220848,2023-05-03 22:26:02.209000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,5.757,3,2023-05-03 22:12:24.147000+00:00,2023-04-10 17:01:03.082+00:00,21.286,True,,,"Yes, more than 1",2 to 4 years,Novak,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Not confident,Yes,True,,No,,Yes,University,,OK,,,,,,Yes,OK,,OK,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Smaller cities,Agree,Strongly disagree,,,Wrong,True,2,,30,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,No,,Rarely,Agree,Strongly agree,Mother,,,True,,Strongly agree,Disagree,,True,,,,OK,Disagree,,,,,,1
