form_wave,form_language,answer_time_min,creative,answer_time_median,answer_time_90,survey_duration,survey_created,survey_start_time,surveyid,userid,form_lang,answer_time_75,version,survey_name,shortcode,survey_end_time,seed,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,control_bebbo_knowledge,control_bebbo_usage,count_to_ten,cry_separated,decrease_stress,default_tys,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo
0,bulgarian,6.0,Ad2_Bebbo_Recruitment,9.5625,21.2285,101.193,2023-03-27 00:48:40.598+00:00,2023-04-01 12:11:43.333000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5802740209848187,,15.013250000000001,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-01 12:13:24.526000+00:00,1243526282,,,,,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Capital,,,,,,,0,,24,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,5.855,Ad2_Bebbo_Recruitment,11.363,38.0614,2446384.784,2023-05-25 17:11:17.651+00:00,2023-06-29 10:16:01.674000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,5802839203155556,,22.878,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-27 17:49:06.458000+00:00,960513473,,,No,"Yes, 1",12 to 24 months,Явор,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Not confident at all,Not confident at all,Yes,,,,True,No,,,Yes,University,Wrong,OK,,Four,Start,,,No,OK,,OK,OK,Disagree,True,Not sure,,True,Not sure,True,Not sure,Bulgarian,Disagree,Smaller cities,Agree,Strongly disagree,Wrong,True,,,1,,26,Woman,Most of the times,Rarely,Yes,Yes,Yes,No,Yes,No,,Most of the times,Do not agree,Strongly disagree,Mother,Wrong,True,,Wrong,Disagree,Disagree,True,,,,,OK,Agree,,,,,
1,bulgarian,7.021,Ad2_Bebbo_Recruitment,9.894,27.262500000000003,2496.244,2023-06-01 17:32:31.013+00:00,2023-07-27 17:49:17.537000+00:00,bc07a546-b568-4323-9108-e47be46fba2c,5802839203155556,,13.8415,13,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-07-27 18:30:53.781000+00:00,960513473,,,No,,12 to 24 months,Явор,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Not confident,Not confident,,,,,True,No,,,,,Wrong,OK,,One,,,,No,,,,,Agree,Not sure,Not sure,,Not sure,Not sure,True,True,,Disagree,,Agree,Strongly agree,Wrong,True,,,,,,,Most of the times,Rarely,Yes,Yes,Yes,No,Yes,No,,Rarely,Do not agree,Disagree,Mother,True,True,,Wrong,Disagree,Agree,True,,,,,OK,Agree,,,,,
0,bulgarian,5.993,Ad2_Bebbo_Recruitment,12.120999999999999,42.340500000000006,63728.065,2023-03-27 00:48:40.598+00:00,2023-04-02 12:50:41.487000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5804350103020531,,19.858,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-03 06:32:49.552000+00:00,2236841196,,,Yes,"Yes, 1",0 to 6 months,Вая-Мария,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Not confident,Not confident,Yes,,,,True,No,,Yes,,University,True,OK,,Not applicable (child is less than 6 months old),,,,No,OK,OK,,OK,Disagree,True,True,,Not sure,Not sure,Not sure,True,Bulgarian,Disagree,Capital,Strongly agree,Strongly agree,Wrong,True,,,1,,36,Woman,Rarely,Almost always,No,Yes,Yes,Yes,Yes,No,,Almost never,Do not agree at all,Disagree,Mother,True,True,,True,Strongly disagree,Disagree,True,,,,,OK,Strongly agree,,,,,
0,bulgarian,6.701,Ad3_Bebbo_Recruitment,12.908,28.7315,789.588,2023-03-27 00:48:40.598+00:00,2023-04-02 08:34:59.125000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5804354939663114,,21.4165,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 08:48:08.713000+00:00,2071979835,True,,,"Yes, 1",4 to 6 years,Eва,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,Yes,,,True,,No,,,Yes,University,,,,,,,,Yes,OK,,OK,OK,Disagree,True,True,True,True,True,,,Bulgarian,Disagree,Capital,Agree,Agree,,,Wrong,True,1,,40,Woman,Almost never,,Yes,Yes,Yes,Yes,No,Yes,,Almost always,Do not agree at all,Disagree,Mother,,,True,,Disagree,Disagree,,True,,,,,Agree,,,,,
0,bulgarian,6.043,Ad2_Bebbo_Recruitment,9.825,23.388599999999997,2423516.098,2023-04-10 16:21:41.757+00:00,2023-05-01 06:21:10.887000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5804801146298196,,12.497,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-29 07:33:06.985000+00:00,3088749064,,,Yes,"Yes, 1",0 to 6 months,Симеон,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Confident,Confident,Yes,,,,True,Yes,,Yes,,University,Wrong,OK,,Not applicable (child is less than 6 months old),Start,,,No,OK,OK,,OK,Disagree,True,True,,True,True,Not sure,Not sure,Bulgarian,Agree,Large regional centers,Agree,Strongly agree,Wrong,True,,,1,,28,Woman,Most of the times,Most of the times,Yes,Yes,No,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly agree,Mother,True,True,,True,Strongly disagree,Agree,True,,,,,OK,Agree,,,,,
2,bulgarian,5.955,Ad2_Bebbo_Recruitment,8.807500000000001,21.375500000000002,169174.496,2023-07-01 19:14:13.375+00:00,2023-07-02 16:27:42.479000+00:00,1dab5bcf-6de6-4b58-8ab0-e8704c02ae5d,5804801146298196,,11.2605,2,UNICEF Bebbo Bulgaria v2,bebbobgfueng,2023-07-04 15:27:16.975000+00:00,3088749064,,Yes,Yes,,0 to 6 months,Симеон,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,,,,,True,No,,,,,Wrong,,No,Not applicable (child is less than 6 months old),Start,Less than 1 week,Once a week,No,,,,,Disagree,True,True,,True,True,Not sure,Not sure,,Disagree,,Agree,Strongly agree,Wrong,True,,,,Статии,,,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,Все още не съм получила картата,Rarely,Do not agree,Disagree,Mother,True,True,,True,Strongly disagree,Agree,True,,,,,OK,Strongly agree,No,Yes,Yes,No,Yes
,,5.988,Ad2_Bebbo_Recruitment,11.9235,27.50860000000001,1839.237,2023-05-24 18:41:25.273+00:00,2023-05-29 07:33:33.214000+00:00,d6508163-f31b-4b60-9318-7cb206f51775,5804801146298196,,19.9345,11,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-29 08:04:12.451000+00:00,3088749064,,,Yes,,0 to 6 months,Симеон,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,,,,,True,No,,,,,Wrong,OK,,Four,,,,Yes,,,,,Disagree,True,True,,True,True,Not sure,Not sure,,Disagree,,Strongly agree,Strongly agree,Wrong,True,,,,,,,Most of the times,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree at all,Strongly disagree,Mother,Wrong,True,,True,Strongly disagree,Agree,True,,,,,OK,Strongly agree,,,,,
0,bulgarian,6.823,Ad2_Bebbo_Recruitment,23.249000000000002,28.237799999999996,177.067,2023-03-27 00:48:40.598+00:00,2023-04-03 05:12:13.175000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5806371516140517,,24.6675,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-03 05:15:10.242000+00:00,3237332230,,,,,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Capital,,,,,,,0,,30,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,18.807,Ad2_Bebbo_Recruitment,27.278999999999996,34.056599999999996,54.558,2023-03-27 00:48:40.598+00:00,2023-04-07 14:14:40.647000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5806535766138683,,31.514999999999997,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-07 14:15:35.205000+00:00,3650793432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.964,Ad2_Bebbo_Recruitment,12.224,24.872000000000003,138.089,2023-05-25 17:11:17.651+00:00,2023-08-04 19:47:06.798000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,5806760562757100,,18.099,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-08-04 19:49:24.887000+00:00,1313303956,,,,,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Large regional centers,,,,,,,0,,15,Man,,,,,,,,,,,,,,,,,,,,,,,Продължете,,,,,,,,
0,bulgarian,6.384,Ad1_Bebbo_Recruitment,8.016,365.40780000000007,633.512,2023-04-10 16:21:41.757+00:00,2023-05-02 22:22:33.241000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5807221669406671,,8.451,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-02 22:33:06.753000+00:00,2524068255,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,OK,,OK,OK,,,,,,,,,,,,,,,,,,1,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,8.084,Ad2_Bebbo_Recruitment,13.5835,33.17159999999996,245.714,2023-05-25 17:11:17.651+00:00,2023-06-24 19:37:07.265000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,5808202712618087,,18.102,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-24 19:41:12.979000+00:00,757461931,,,,No,,,,,,,,,Yes,,,,,,,,,Incomplete basic,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Large regional centers,,,,,,,3,,40,Woman,,,,,,,,,,,,,,,,,,,,,,,Boklutsı,,,,,,,,
0,bulgarian,7.534,Ad2_Bebbo_Recruitment,12.862,39.85900000000001,1014.014,2023-03-27 00:48:40.598+00:00,2023-04-01 12:48:16.834000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5808431725950089,,22.594,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-01 13:05:10.848000+00:00,771631335,Wrong,,,"Yes, 1",2 to 4 years,Виктория,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Very confident,Yes,,,True,,No,,,Yes,Secondary,,,,,,,,Yes,OK,,OK,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Strongly disagree,Village,Agree,Agree,,,Wrong,True,3,,19,Woman,Almost never,,No,No,No,No,Yes,No,,Rarely,Do not agree at all,Disagree,Other,,,True,,Strongly disagree,Disagree,,True,,,,,Agree,,,,,
0,bulgarian,6.598,Ad3_Bebbo_Recruitment,11.728,30.856,3556.177,2023-03-27 00:48:40.598+00:00,2023-04-02 11:08:31.996000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5808590709236109,,18.8735,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 12:07:48.173000+00:00,709534522,True,,,"Yes, more than 1",2 to 4 years,Айда,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,Yes,,,True,,Yes,,Yes,,University,,OK,,,,,,Yes,OK,OK,,OK,Strongly disagree,True,True,True,True,True,,,Bulgarian,Strongly disagree,Large regional centers,Agree,Agree,,,Wrong,True,2,,39,Woman,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Disagree,,,,,
,,7.525,Ad3_Bebbo_Recruitment,12.448,31.1114,15621.411,2023-05-05 17:51:30.601+00:00,2023-05-07 15:51:20.690000+00:00,bbc79f12-bf6c-4348-844d-f56fc5797851,5808590709236109,,16.006999999999998,6,UNICEF Bebbo Bulgaria v2,bebbobgendeng,2023-05-07 20:11:42.101000+00:00,709534522,Wrong,Yes,,,2 to 4 years,Айда,2,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,,,,True,,No,,,,,,OK,Yes,,,6+ weeks,Several times a day,Yes,,,,,Strongly disagree,True,True,True,True,True,,,,Strongly disagree,,Agree,Agree,,,Wrong,True,,"Да, Dete.bg",,,Most of the times,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Disagree,Yes,Yes,Yes,Yes,Yes
2,bulgarian,8.08,Ad3_Bebbo_Recruitment,11.594000000000001,23.0971,163448.457,2023-07-01 19:14:13.375+00:00,2023-07-02 18:04:54.338000+00:00,1dab5bcf-6de6-4b58-8ab0-e8704c02ae5d,5808590709236109,,17.2185,2,UNICEF Bebbo Bulgaria v2,bebbobgfueng,2023-07-04 15:29:02.795000+00:00,709534522,True,Yes,,,2 to 4 years,Айда,2,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Confident,,,,True,,Yes,,,,,,,Yes,,Start,6+ weeks,Several times a day,Yes,,,,,Disagree,True,True,True,True,True,,,,Strongly disagree,,Disagree,Agree,,,Wrong,True,,Не,,,Almost always,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly disagree,Mother,,,True,,Strongly disagree,Disagree,,True,,,,OK,Disagree,Yes,Yes,Yes,Yes,Yes
0,bulgarian,86.931,Ad2_Bebbo_Recruitment,86.931,86.931,86.931,2023-03-27 00:48:40.598+00:00,2023-04-07 16:23:43.367000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5808596369248792,,86.931,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-07 16:25:10.298000+00:00,3885312643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,77059.456,Ad3_Bebbo_Recruitment,77059.456,77059.456,77059.456,2023-04-10 16:21:41.757+00:00,2023-04-10 20:07:07.915000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5809689109157451,,77059.456,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-11 17:31:27.371000+00:00,830349759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.366,Ad2_Bebbo_Recruitment,7.072,9.2242,69.504,2023-03-27 00:48:40.598+00:00,2023-03-30 12:51:45.574000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5810005675774280,,7.179,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-03-30 12:52:55.078000+00:00,110415046,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Smaller cities,,,,,,,2,,33,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.512,Ad3_Bebbo_Recruitment,13.593,16.641,38.508,2023-03-27 00:48:40.598+00:00,2023-04-02 07:23:16.743000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5811259225639396,,15.498,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 07:23:55.251000+00:00,1477012069,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,OK,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,4.768,Ad2_Bebbo_Recruitment,8.5825,24.804499999999997,746.458,2023-05-25 17:11:17.651+00:00,2023-06-18 11:39:57.495000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,5812537128851286,,13.64125,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-06-18 11:52:23.953000+00:00,3220290227,,,No,"Yes, 1",6 to 12 months,Дея,,If the 12-months-old show signs of being upset when separated from parents,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,,,True,No,,,No,University,True,OK,,One,,,,No,OK,,OK,OK,Strongly disagree,True,True,,True,True,False,False,Bulgarian,Strongly disagree,Smaller cities,Agree,Strongly agree,Wrong,True,,,2,,23,Woman,Most of the times,Almost always,Yes,Yes,Yes,No,Yes,No,,Rarely,Do not agree at all,Strongly disagree,Mother,True,True,,True,Strongly disagree,Disagree,Wrong,,,,,OK,Agree,,,,,
0,bulgarian,9.39,Ad2_Bebbo_Recruitment,13.652000000000001,17.060000000000002,106.784,2023-04-10 16:21:41.757+00:00,2023-04-14 14:07:28.443000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5812568998854667,,15.0515,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-14 14:09:15.227000+00:00,2959167346,,,,,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Large regional centers,,,,,,,0,,44,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,4.266,Ad3_Bebbo_Recruitment,7.943,28.7,1826.786,2023-03-27 00:48:40.598+00:00,2023-03-31 09:25:40.565000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5812983578811622,,15.054,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-03-31 09:56:07.351000+00:00,1626447340,Wrong,,,"Yes, 1",2 to 4 years,Елена,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,,,True,,Yes,,Yes,,Secondary,,OK,,,,,,No,OK,OK,,OK,Disagree,True,True,True,True,Not sure,,,Bulgarian,Strongly disagree,Large regional centers,Agree,Strongly agree,,,Wrong,True,1,,27,Woman,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly disagree,Mother,,,True,,Strongly disagree,Strongly agree,,True,,,,OK,Strongly agree,,,,,
0,bulgarian,3134.471,Ad2_Bebbo_Recruitment,3134.471,3134.471,3134.471,2023-04-10 16:21:41.757+00:00,2023-04-20 08:34:04.677000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5813971235380747,,3134.471,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-20 09:26:19.148000+00:00,2038184364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad2_Bebbo_Recruitment,,,0.0,2023-04-10 16:21:41.757+00:00,2023-04-10 20:42:47.668000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5814144378696771,,,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-10 20:42:47.668000+00:00,1751372881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad1_Bebbo_Recruitment,,,0.0,2023-03-27 00:48:40.598+00:00,2023-04-01 21:09:06.285000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5814360058685869,,,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-01 21:09:06.285000+00:00,765763239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.747,Ad1_Bebbo_Recruitment,9.976,50.403800000000004,175.688,2023-04-10 16:21:41.757+00:00,2023-04-14 23:47:38.153000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5814422835351521,,11.658,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-14 23:50:33.841000+00:00,781683259,,,,No,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Capital,,,,,,,3,,54,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.508,Ad3_Bebbo_Recruitment,14.0485,27.364100000000004,67.4,2023-03-27 00:48:40.598+00:00,2023-04-02 11:59:36.181000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5814860525308505,,19.217750000000002,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 12:00:43.581000+00:00,2751917725,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,OK,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Нп секси,,,,,,,
0,bulgarian,7.367,Ad3_Bebbo_Recruitment,9.372,22335.52549999999,74466.7,2023-03-27 00:48:40.598+00:00,2023-04-02 13:23:14.883000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5814918401890331,,18.92525,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-03 10:04:21.583000+00:00,668842583,,,,,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Capital,,,,,,,0,,21,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,,Ad1_Bebbo_Recruitment,,,0.0,2023-03-27 00:48:40.598+00:00,2023-04-09 10:48:13.775000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5815197861942714,,,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-09 10:48:13.775000+00:00,1859598791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,8.053,Ad2_Bebbo_Recruitment,10.782,14.5746,101.862,2023-04-10 16:21:41.757+00:00,2023-05-04 15:55:04.277000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5816221548490092,,12.241,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-04 15:56:46.139000+00:00,4266283059,,,,"Yes, 1",,,,,,,,,Yes,,,,,,,,,Basic,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Large regional centers,,,,,,,3,,12,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.04,Ad2_Bebbo_Recruitment,10.864,36.363,137.455,2023-04-10 16:21:41.757+00:00,2023-05-03 10:41:54.363000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5817000408423300,,19.00425,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-03 10:44:11.818000+00:00,1656654038,,,,,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Large regional centers,,,,,,,0,,24,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.69,Ad1_Bebbo_Recruitment,8.024000000000001,16.0131,84.875,2023-05-25 17:11:17.651+00:00,2023-07-30 20:33:53.836000+00:00,1894ac26-efea-426a-9897-fd60fb6ecdaa,5817503245016824,,15.087,3,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-07-30 20:35:18.711000+00:00,2559645333,,,,,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Large regional centers,,,,,,,0,,32,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,8.744,Ad2_Bebbo_Recruitment,10.718,15.3408,92.959,2023-03-27 00:48:40.598+00:00,2023-04-02 12:14:25.073000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5817908764959557,,12.53025,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 12:15:58.032000+00:00,1070033382,,,,,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Village,,,,,,,0,,29,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,8.063,Ad3_Bebbo_Recruitment,19.613,29.985000000000003,60.254,2023-03-27 00:48:40.598+00:00,2023-04-02 10:54:32.024000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5818047174989539,,26.0955,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-02 10:55:32.278000+00:00,362871625,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,OK,,OK,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.717,Ad2_Bebbo_Recruitment,10.914,24.841800000000003,130.181,2023-04-10 16:21:41.757+00:00,2023-05-15 14:20:47.381000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5818477828256892,,19.77,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-05-15 14:22:57.562000+00:00,1640767225,,,,No,,,,,,,,,Yes,,,,,,,,,Secondary,,,,,,,,,OK,,OK,OK,,,,,,,,,,,Smaller cities,,,,,,,2,,21,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,6.565,Ad3_Bebbo_Recruitment,11.357,13.477200000000002,98.327,2023-04-10 16:21:41.757+00:00,2023-04-23 15:28:09.896000+00:00,288bfd33-e898-46d8-a762-95b59b24cd3e,5818632444902723,,13.054,2,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-23 15:29:48.223000+00:00,1955920696,,,,No,,,,,,,,,Yes,,,,,,,,,University,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Capital,,,,,,,1,,48,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,bulgarian,7.22,Ad1_Bebbo_Recruitment,12.077,18.468600000000002,113.45,2023-03-27 00:48:40.598+00:00,2023-04-07 06:55:01.942000+00:00,ba7aee21-e433-4cb8-abb5-afbc4f457fb4,5818651698244524,,14.186,1,UNICEF Bebbo Bulgaria v2,bebbobg2basebul,2023-04-07 06:56:55.392000+00:00,3261219228,,,,No,,,,,,,,,Yes,,,,,,,,,Basic,,,,,,,,,OK,OK,,OK,,,,,,,,,,,Village,,,,,,,3,,43,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
